Semana Exporta‡Æo;Date*ÿÿ;Due dateÿÿ;Week*ÿÿ;Cardÿÿ;Teamÿÿ;Boardÿÿ;Listÿÿ;Labelsÿÿ;Sÿÿ;E 1??ÿÿ;Eÿÿ;Rÿÿ;cf:Desvio;cf:Equipamento;cf:Mantis;cf:NÆo Planejado;cf:Observa‡Æo;cf:Reprova‡äes
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;IADO01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;1,22;1,4;1,4;0,18;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;EZA29;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR00ÿÿV01;0,95;1,7;1,7;0,75;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;IEAD;Team Software;SW - Sprint Semanal;W33;ADM;1;1;1;0;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;C05ÿÿDEVÿÿR03ÿÿV02;3,13;2,5;3,13;0;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;EZA29;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;0,84;1,7;1,7;0,86;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR01ÿÿV01;0,59;1;1;0,41;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;IACX;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR03ÿÿV01;0,77;1,7;1,7;0,93;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;H360ADM;Team Software;SW - Sprint Semanal;W33;ADM;1;1;1;0;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;H360CAPAC;Team Software;SW - Sprint Semanal;W33;ADM;8;8;8;0;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;H360LEAN;Team Software;SW - Sprint Semanal;W33;ADM;1,23;1,23;1,23;0;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;IAEM01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;0,92;1;1;0,08;;;;;;
2019 ? Sem 33 ? Software;43692;ÿ;2019-W33;IAFI05;Team Software;SW - Sprint Semanal;W33;SUPORTE;1,2;1,2;1,2;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;DEVÿÿI05ÿÿR01ÿÿV01;1;1;1;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;DEVÿÿI03ÿÿR02ÿÿV01;1;1;1;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;DEVÿÿI03ÿÿR01ÿÿV01;1;0,5;1;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;DEVÿÿI02ÿÿR02ÿÿV01;1;0,5;1;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAFO;Team Software;SW - Sprint Semanal;W33;DEVÿÿI01ÿÿR01ÿÿV01;0,5;0,5;0,5;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAEM01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;2,71;1;2,71;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAEV;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIB;0,86;0,86;0,86;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR01ÿÿV01;0,53;1;1;0,47;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;EVU08;Team Software;SW - Sprint Semanal;W33;SUPORTE;8;8;8;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAEV;Team Software;SW - Sprint Semanal;W33;ADM;0,33;1;1;0,67;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;5,55;5;5,55;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAEI;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;0,26;1,5;1,5;1,24;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAAF;Team Software;SW - Sprint Semanal;W33;LIBÿÿR01ÿÿSUPÿÿV01;4,18;4;4;-0,18;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAEM06;Team Software;SW - Sprint Semanal;W33;LIBÿÿR00ÿÿSUPÿÿV01;0,49;0,5;0,5;0,01;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAEM06;Team Software;SW - Sprint Semanal;W33;LIBÿÿR00ÿÿSUPÿÿV01;0,75;0,5;0,5;-0,25;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAEV;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR00ÿÿV01;1,58;1,2;1,2;-0,38;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;H360LEAN;Team Software;SW - Sprint Semanal;W33;ADM;1,53;1,53;1,53;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;EZA29;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR00ÿÿV01;1,31;1,33;1,33;0,02;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAEM01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;0,45;0,5;0,5;0,05;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;EZA29;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR00ÿÿV01;1,95;2;2;0,05;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IABX02;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR00ÿÿV01;1,15;1;1;-0,15;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IABX02;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR00ÿÿV01;1,69;2;2;0,31;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;2,73;2,73;2,73;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;EZA29;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;1,01;2;2;0,99;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAFI03;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR01ÿÿV02;2;2;2;0;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IABX;Team Software;SW - Sprint Semanal;W33;ADM;0,6;1;1;0,4;;;;;;
2019 ? Sem 33 ? Software;43691;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;ADM;0,67;0,7;0,7;0,03;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;SUPORTE;1;1;1;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;EVU08;Team Software;SW - Sprint Semanal;W33;SUPORTE;8;8;8;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;H360ADMIN;Team Software;SW - Sprint Semanal;W33;ADM;1,3;0,5;1,3;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;C05ÿÿR02ÿÿV01;1,67;1,07;1,67;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IACO02;Team Software;SW - Sprint Semanal;W33;ESTUDO;1;1;1;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAEM06;Team Software;SW - Sprint Semanal;W33;ESTUDO;1,2;1,5;1,5;0,3;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAFI03;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR01ÿÿV02;0,72;0,5;0,72;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAEI;Team Software;SW - Sprint Semanal;W33;C05ÿÿDEVÿÿR00ÿÿV01;6;2;4;-2;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;G5ÿÿINS;2;2;2;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAEM06;Team Software;SW - Sprint Semanal;W33;R00ÿÿSUPÿÿTELÿÿV01;1;1;1;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IACO04;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;1,24;1,5;1,5;0,26;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAFI01;Team Software;SW - Sprint Semanal;W33;SUPORTE;1;1;1;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR00ÿÿV02;1,79;1,5;1,79;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IACO04;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;0,04;1;1;0,96;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IACO04;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;0,37;1;1;0,63;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IABI04;Team Software;SW - Sprint Semanal;W33;ESTUDOÿÿG5;1,13;0,7;1,13;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAFI05;Team Software;SW - Sprint Semanal;W33;LIBÿÿR00ÿÿSUPÿÿV01;1,61;0,26;1,61;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IACO04;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;4,82;3;4,82;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR01ÿÿV01;2,54;2;4,04;1,5;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;H360ADMIN;Team Software;SW - Sprint Semanal;W33;ADM;1,92;1;1;-0,92;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV02;1,68;0,7;1,9;0,22;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IADO;Team Software;SW - Sprint Semanal;W33;ANµLISE;2,43;2;2;-0,43;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IADQ02;Team Software;SW - Sprint Semanal;W33;C03ÿÿMANÿÿR00ÿÿV01;2,2;2,5;2,5;0,3;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;H360LEAN;Team Software;SW - Sprint Semanal;W33;ADM;1,53;1,53;1,53;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAFI05;Team Software;SW - Sprint Semanal;W33;INSÿÿR00ÿÿSUPÿÿV01;2,18;3;3;0,82;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;H360CAPAC;Team Software;SW - Sprint Semanal;W33;ADM;0,3;0,3;0,3;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IADO;Team Software;SW - Sprint Semanal;W33;ADM;0,67;0,5;0,5;-0,17;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;EZA29;Team Software;SW - Sprint Semanal;W33;ANµLISE;0,34;0,34;0,34;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;H360ADM;Team Software;SW - Sprint Semanal;W33;ADM;0,68;0,68;0,68;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IACO04;Team Software;SW - Sprint Semanal;W33;ANµLISEÿÿC11ÿÿR01ÿÿV02;1;3;3;2;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;ANµLISE;0,81;0,5;0,81;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IAFI05;Team Software;SW - Sprint Semanal;W33;R00ÿÿSUPÿÿTELÿÿV01;0,92;1,3;1,3;0,38;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IADO01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;1;1;1;0;;;;;;
2019 ? Sem 33 ? Software;43690;ÿ;2019-W33;IADO01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;0,68;0,68;0,68;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IAEI;Team Software;SW - Sprint Semanal;W33;C05ÿÿDEVÿÿR00ÿÿV01;0,5;0,5;0,5;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;C01ÿÿR01ÿÿTABÿÿV01;0,5;0,5;0,5;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IAGA;Team Software;SW - Sprint Semanal;W33;ANµLISE;0,5;0,5;0,5;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;C05ÿÿDEVÿÿR01ÿÿV01;3;3;3;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IACO04;Team Software;SW - Sprint Semanal;W33;C10ÿÿR01ÿÿTABÿÿV02;2,82;1,5;2,82;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;ESO15AD1;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIB;0,8;0,8;0,8;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;H360CAPAC;Team Software;SW - Sprint Semanal;W33;ESTUDO;5;5;5;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;ESO16AD3;Team Software;SW - Sprint Semanal;W33;INSÿÿSUP;2,4;1,2;2,4;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;EVU08;Team Software;SW - Sprint Semanal;W33;SUPORTE;8;9;9;1;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IADO01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;0,46;0,5;0,5;0,04;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IACO04;Team Software;SW - Sprint Semanal;W33;C09ÿÿR01ÿÿV02;4;1;4;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;ESO12AD7;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR00ÿÿV01;1,2;1,2;1,2;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IAFI05;Team Software;SW - Sprint Semanal;W33;R00ÿÿSUPÿÿTELÿÿV01;2,38;5;7,5;5,12;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IADO01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;0,95;1,5;1,5;0,55;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IADO;Team Software;SW - Sprint Semanal;W33;R01ÿÿSUPÿÿTELÿÿV01;5,75;2;2;-3,75;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IADO01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;1,7;2;2;0,3;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR01ÿÿV01;0,35;0,5;0,5;0,15;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IAFI05;Team Software;SW - Sprint Semanal;W33;R00ÿÿSUPÿÿTELÿÿV01;2,5;2;2;-0,5;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;H360LEAN;Team Software;SW - Sprint Semanal;W33;ADM;1,23;1,23;1,23;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IAFI05;Team Software;SW - Sprint Semanal;W33;LIBÿÿR00ÿÿSUPÿÿV01;1,56;2;2;0,44;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IADO01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;2,27;1,5;3,28;1,01;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IABX;Team Software;SW - Sprint Semanal;W33;ADM;0,5;1;1;0,5;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IACO04;Team Software;SW - Sprint Semanal;W33;C10ÿÿC11ÿÿR01ÿÿV02;1;1;1;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IAAF;Team Software;SW - Sprint Semanal;W33;ADM;0,5;0,5;0,5;0;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;H360ADMIN;Team Software;SW - Sprint Semanal;W33;ADM;0,43;0,5;0,5;0,07;;;;;;
2019 ? Sem 33 ? Software;43689;ÿ;2019-W33;IADT;Team Software;SW - Sprint Semanal;W33;G5ÿÿINSÿÿR00ÿÿV01;0;1;1;1;;;;;;
2019 ? Sem 33 ? Software;43688;ÿ;2019-W33;IADQ01;Team Software;SW - Sprint Semanal;W33;LIBÿÿR00ÿÿSUPÿÿV01;5;5;5;0;;;;;;
2019 ? Sem 33 ? Software;43686;ÿ;2019-W32;IABI06;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;2,9;0,91;2,9;0;;;;;;
2019 ? Sem 33 ? Software;43686;ÿ;2019-W32;IADO01;Team Software;SW - Sprint Semanal;W33;G5ÿÿLIBÿÿR00ÿÿV01;1,93;2;2,83;0,9;;;;;;
2019 ? Sem 33 ? Software;43682;ÿ;2019-W32;IACX;Team Software;SW - Sprint Semanal;W33;ANµLISEÿÿG5;1,11;1,11;1,11;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;EVU08;Team Software;SW - Sprint Semanal;W34;SUPORTE;9;8;9;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;ESO27;Team Software;SW - Sprint Semanal;W34;ANµLISE;1;1;1;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IAGA;Team Software;SW - Sprint Semanal;W34;ANµLISE;6,7;1;6,7;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IAEM06;Team Software;SW - Sprint Semanal;W34;SUPORTE;1;1,5;1,5;0,5;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IAGA;Team Software;SW - Sprint Semanal;W34;G5ÿÿINSÿÿR00ÿÿV01;1,1;1,2;1,2;0,1;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IAFZ;Team Software;SW - Sprint Semanal;W34;C02ÿÿDEVÿÿR00ÿÿV01;13,15;4;13,15;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IAEM03;Team Software;SW - Sprint Semanal;W34;ESTUDO;0,58;0,5;0,58;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IAGA;Team Software;SW - Sprint Semanal;W34;G5ÿÿINSÿÿR00ÿÿV01;3,94;3,8;3,8;-0,14;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;ESO27;Team Software;SW - Sprint Semanal;W34;C68ÿÿI71ÿÿR00ÿÿV01;3,26;2;2;-1,26;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;H360ADMIN;Team Software;SW - Sprint Semanal;W34;ADM;1,45;1;1;-0,45;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IACX;Team Software;SW - Sprint Semanal;W34;C05ÿÿDEVÿÿR03ÿÿV01;4,74;1,68;4,74;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IAFP;Team Software;SW - Sprint Semanal;W34;ANµLISE;1,37;2;2;0,63;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IACX;Team Software;SW - Sprint Semanal;W34;SUPORTE;0,66;3;3;2,34;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;EZA22;Team Software;SW - Sprint Semanal;W34;ANµLISE;3,96;3;3,96;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IAGB;Team Software;SW - Sprint Semanal;W34;G5ÿÿINS;1;1,2;1,2;0,2;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IADQ02;Team Software;SW - Sprint Semanal;W34;C03ÿÿDEVÿÿR03ÿÿV01;11;7;11;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IADO01;Team Software;SW - Sprint Semanal;W34;G5ÿÿLIBÿÿR00ÿÿV01;0,85;1;1;0,15;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;EZA22;Team Software;SW - Sprint Semanal;W34;ANµLISE;1,95;3;3;1,05;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IADO01;Team Software;SW - Sprint Semanal;W34;ESTUDO;1,14;1;1,14;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IAEI;Team Software;SW - Sprint Semanal;W34;G5ÿÿLIBÿÿR01ÿÿV02;0,3;0,3;0,3;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IADT;Team Software;SW - Sprint Semanal;W34;G5ÿÿLIBÿÿR01ÿÿV02;0,5;0,5;0,5;0;;;;;;
2019 ? Sem 34 ? Software;43700;43699;2019-W34;IACX;Team Software;SW - Sprint Semanal;W34;C07ÿÿDEVÿÿR04ÿÿV01;8,25;8;8;-0,25;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;H360LEAN;Team Software;SW - Sprint Semanal;W34;ADM;1,53;1,53;1,53;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IADO01;Team Software;SW - Sprint Semanal;W34;G5ÿÿLIBÿÿR00ÿÿV01;0,13;0,5;0,5;0,37;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;IADO01;Team Software;SW - Sprint Semanal;W34;G5ÿÿLIBÿÿR00ÿÿV01;0,18;1;1;0,82;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;H360LEAN;Team Software;SW - Sprint Semanal;W34;ADM;1,23;1,23;1,23;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;EZV03;Team Software;SW - Sprint Semanal;W34;G5ÿÿINSÿÿR00ÿÿV01;4,5;4,5;4,5;0;;;;;;
2019 ? Sem 34 ? Software;43700;ÿ;2019-W34;EZV03;Team Software;SW - Sprint Semanal;W34;ESTUDO;1,5;1,5;1,5;0;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;H360CAPAC;Team Software;SW - Sprint Semanal;W34;ÿ;1,42;1,5;1,5;0,08;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IACX;Team Software;SW - Sprint Semanal;W34;SUPORTE;5,75;3;5,88;0,13;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;H360CAPAC;Team Software;SW - Sprint Semanal;W34;SUPORTE;1;1;1;0;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;EVU08;Team Software;SW - Sprint Semanal;W34;SUPORTE;8,5;8;8;-0,5;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IACO04;Team Software;SW - Sprint Semanal;W34;G5ÿÿLIBÿÿR00ÿÿV01;1,38;1;1,38;0;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IAGA;Team Software;SW - Sprint Semanal;W34;ANµLISE;0,9;1;1;0,1;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;H360ADMIN;Team Software;SW - Sprint Semanal;W34;ADM;0,8;0,8;0,8;0;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IAGA;Team Software;SW - Sprint Semanal;W34;ANµLISE;0,89;1;1;0,11;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;EVC01;Team Software;SW - Sprint Semanal;W34;G5ÿÿLIBÿÿR01ÿÿV01;2,07;1;2,07;0;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IADQ;Team Software;SW - Sprint Semanal;W34;LIBÿÿR01ÿÿSUPÿÿV01;7,67;4;7;-0,67;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IACO04;Team Software;SW - Sprint Semanal;W34;ESTUDO;5,5;4;5,5;0;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IABI04;Team Software;SW - Sprint Semanal;W34;ANµLISE;0,3;0,4;0,4;0,1;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IADO01;Team Software;SW - Sprint Semanal;W34;G5ÿÿINSÿÿR00ÿÿV01;1;1;1;0;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IABI04;Team Software;SW - Sprint Semanal;W34;G5ÿÿINS;0,67;0,7;0,7;0,03;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IADO01;Team Software;SW - Sprint Semanal;W34;G5ÿÿINSÿÿR00ÿÿV01;1,71;1,7;1,71;0;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IAFZ;Team Software;SW - Sprint Semanal;W34;ESTUDOÿÿIND;0,9;0,5;1,52;0,62;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IACX;Team Software;SW - Sprint Semanal;W34;G5ÿÿLIBÿÿR01ÿÿV01;1,3;0,6;1,3;0;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IADT;Team Software;SW - Sprint Semanal;W34;G5ÿÿLIBÿÿR01ÿÿV01;1,23;1,5;1,5;0,27;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IAEI;Team Software;SW - Sprint Semanal;W34;C04ÿÿDEVÿÿR01ÿÿV01;0,68;1;1;0,32;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IAFI05;Team Software;SW - Sprint Semanal;W34;SUPORTE;6,5;4,5;6,5;0;;;;;;
2019 ? Sem 34 ? Software;43699;ÿ;2019-W34;IAEI;Team Software;SW - Sprint Semanal;W34;C04ÿÿDEVÿÿR01ÿÿV01;0;1;1;1;;;;;;
